"position_id";"name";"number";"unit";"lot_id";"tender_id";"isDeleted";"cost";"costPerUnit";"applyingAddress"
"29656779";"Картридж для XEROX Phaser 3200MFP";"2";"шт";"38244780";"28430828";"0";"2242";"1121";NULL
"29656780";"Картридж для Panasonic KX-FL401/ FL402/ FL403/ FL413/ FLC411/ FLC412/ FLC413/KX-FL 313CN/318CN";"45";"шт";"38244780";"28430828";"0";"15210";"338";NULL
"29656781";"Картридж для Xerox Phaser 3435";"2";"шт";"38244780";"28430828";"0";"3030";"1515";NULL
"29656782";"Картридж для Xerox Phaser 3100 MFP";"5";"шт";"38244780";"28430828";"0";"10185";"2037";NULL
"29656783";"Картридж для Panasonic FAX L60 / L90 / L200 / L220 / L240 / L250 / L260i / L280 / L290 / L295 / L300 / L350 / L360 MultiPASS L60 / L90";"10";"шт";"38244780";"28430828";"0";"7060";"706";NULL
"29656784";"Картридж для HP Color LaserJet CM1312,CP1215,CP1515,CP1518, Canon LBP5050,MF8050";"10";"шт";"38244780";"28430828";"0";"10710";"1071";NULL
"29656785";"Тонер для Kyocera Mita KM-2030";"9";"шт";"38244780";"28430828";"0";"17334";"1926";NULL
"29656786";"Картридж для Canon Pixma iP1200/ iP1300/ iP1600/ iP1700/ iP1800/ iP2200/ iP2400/ iP2500/ iP2600";"10";"шт";"38244780";"28430828";"0";"5570";"557";NULL
"29656787";"Тонер для Ricoh Аficio MP201";"6";"шт";"38244780";"28430828";"0";"6966";"1161";NULL
"29656788";"Тонер-картридж для SHARP AR-5516";"5";"шт";"38244780";"28430828";"0";"12185";"2437";NULL
"29656789";"Картридж для HP LaserJet 1010/1012/1015/1018/1020 (n)(nw) 1022 (n) (nw)/3015 (z)/3020/3030/3050/3052/3055/M 1005/M1319f Series/Canon FAX L100/L120/L75; I-sensys MF4110/4120/4122/4140/4150; Image CLASSb MF4150/4270/ 4680/4690; Satera MF6570; iC MF4110/4120/4122/4140/4150; Series MF4100";"800";"шт";"38244780";"28430828";"0";"376800";"471";NULL
"29656790";"Картридж для HP LaserJet 1160\ 1160LE\ 1320\ 1320N\ 1320TN\ 1320NW\ 3392\ 3390; Canon LBP 3300/ HP LaserJet P2015\ 2015D\ 2015N; M2727nf";"40";"шт";"38244780";"28430828";"0";"27600";"690";NULL
"29656791";"Картридж для HP Color LaserJet CP4025n,CP4025dn ,CP4525n,CP4525dn,CP4525xh";"30";"шт";"38244780";"28430828";"0";"10140";"338";NULL
"29656792";"Картридж для HP Color LaserJet Pro CP1525n,CP1525nw,CM1415fn,CM1415fnw (желтый)";"10";"шт";"38244780";"28430828";"0";"10460";"1046";NULL
"29656793";"Картридж для HP Laserjet P1005/1006/1007/ 1008/P1102/1102W/1505/ 1505n /1500; M 1120/ 1120 MFP/1212NFMFP/1132MFP/ 1522/ 1522F/ 1522N/ 1522nf/ 1550 / M1120N;, Canon LBP 3100/3010/6000 /Canon3250";"800";"шт";"38244780";"28430828";"0";"418400";"523";NULL
"29656794";"Картридж для Samsung ML-2855ND/SCX-4824FN/4828FN";"30";"шт";"38244780";"28430828";"0";"34410";"1147";NULL
"29656795";"Картридж для HP Color LaserJet 1600,2600,2605,CM1015,CM1017,CANON LBP5000,LBP5100 (голубой)";"5";"шт";"38244780";"28430828";"0";"7040";"1408";NULL
"29656796";"Картридж для Samsung ML 1010\ 1020M\ 1210\ 1220M\ 1250\ 1430\ 4500\ 4600; Xerox Phaser 3110\ 3210; Lexmark E210";"12";"шт";"38244780";"28430828";"0";"10644";"887";NULL
"29656797";"Копи -Картридж для Xerox WC M20/20i";"6";"шт";"38244780";"28430828";"0";"36012";"6002";NULL
"29656798";"Принт-картридж для Xerox phaser 3300";"8";"шт";"38244780";"28430828";"0";"10864";"1358";NULL
"29656799";"Тонер-картридж для Kyocera TASKalfa 180 / 181 / 220 / 221";"6";"шт";"38244780";"28430828";"0";"19188";"3198";NULL
"29656800";"Копи -Картридж для Xerox WC 4250";"6";"шт";"38244780";"28430828";"0";"128718";"21453";NULL
"29656801";"Картридж для OKI MB 471";"60";"шт";"38244780";"28430828";"0";"174540";"2909";NULL
"29656802";"Тонер для Xerox WC 4250";"10";"шт";"38244780";"28430828";"0";"81060";"8106";NULL
"29656803";"Картридж для Panasonic KX-MB1900RU, KX-MB2000RU, KX-MB2020RU, KX-MB2030RU";"6";"шт";"38244780";"28430828";"0";"22260";"3710";NULL
"29656804";"Картридж для HP LaserJet 400/M401DN/M401D/M401N/M425 P2035/2035n/2055x/2055n/2055dn;Canon i-Sensys LBP 6300/6300DN/6650/6650DN MF 5840D/5840DN/5880S/5880DN";"100";"шт";"38244780";"28430828";"0";"70600";"706";NULL
"29656805";"Картридж для Samsung ML-1610/ 1615/1620/ 2010/ 2015/ 2510/ 2570/ 2571; Samsung SCX - 4321/ 4321F/4521; Dell 1100 Xerox 3117/ 3122/ 3124/ 3125/PE220";"70";"шт";"38244780";"28430828";"0";"56700";"810";NULL
"29656806";"Картридж для HP LaserJet 1000/ 1005/ 1200/ 1200N/ 1200SE/ 1220/ 1220SE/ 3300MFP/ 3310/ 3320MFP/ 3320NMFP/ 3330MFP/ 3380/ 1300/ 1300N/ 1300T/ 1300XI/ 1150";"30";"шт";"38244780";"28430828";"0";"18810";"627";NULL
"29656807";"Копи-картридж для Xerox WC5222";"17";"шт";"38244780";"28430828";"0";"104516";"6148";NULL
"29656808";"Картридж для HP LaserJet Pro 200 color M251n,M251nw,M251MFP, MFP M276nw (пурпурный)";"10";"шт";"38244780";"28430828";"0";"11780";"1178";NULL
"29656809";"Картридж для Xerox Phaser 3010/3040/WorkCentre 3045";"10";"шт";"38244780";"28430828";"0";"5480";"548";NULL
"29656810";"Тонер для Konica-Minolta bizhub C454/554 (голубой)";"3";"шт";"38244780";"28430828";"0";"15495";"5165";NULL
"29656811";"Картридж для Panasonic KX-FL401 / 402 / 403, KX-FLC411 / 412 / 413/423";"15";"шт";"38244780";"28430828";"0";"40725";"2715";NULL
"29656812";"Картридж для HP LaserJet Pro 200 color M251n,M251nw,M251MFP, MFP M276nw (желтый)";"10";"шт";"38244780";"28430828";"0";"11780";"1178";NULL
"29656813";"Тонер для Minolta Di 152 / Di 183 / Bizhub 162";"2";"шт";"38244780";"28430828";"0";"3366";"1683";NULL
"29656814";"Картридж для HP Color LaserJet 1600,2600,2605,CM1015,CM1017,CANON LBP5000,LBP5100 (чёрный)";"5";"шт";"38244780";"28430828";"0";"6530";"1306";NULL
"29656815";"Тонер для Konica-Minolta bizhub C454/554(чёрный)";"3";"шт";"38244780";"28430828";"0";"5943";"1981";NULL
"29656816";"Картридж для HP Color LaserJet CM1312,CP1215,CP1515,CP1518, Canon LBP5050,MF8050 (голубой)";"8";"шт";"38244780";"28430828";"0";"8568";"1071";NULL
"29656817";"Картридж для HP Color LaserJet CP4025n,CP4025dn ,CP4525n,CP4525dn,CP4525xh (голубой)";"2";"шт";"38244780";"28430828";"0";"6788";"3394";NULL
"29656818";"Картридж для HP Color LaserJet 1600,2600,2605,CM1015,CM1017,CANON LBP5000,LBP5100 (пурпурный)";"5";"шт";"38244780";"28430828";"0";"7040";"1408";NULL
"29656819";"Картридж для Samsung ML-1910/1915/2520/2525/2580; SCX-4600/4623; SF-650";"10";"шт";"38244780";"28430828";"0";"10460";"1046";NULL
"29656820";"Тонер-картридж для Canon ImageCLASS FC100/120/108/128 /200/204 /206/208/210/220/224/226/228/ 230/ 270 /290 298 / 310/330/336/530; PC-140/ 150/ 160 /210/230 /300 / 310/320 /325 /330 /330L/355 /400 /420/425 /428/ 430/530 /550 /700 /710/720 /730/735/740 /745/750 /760/ 770/775/ 780/785/790/795 / 800 / 820 /860/880 /890 /920/921/940/941/950/980/981";"3";"шт";"38244780";"28430828";"0";"2751";"917";NULL
"29656821";"Тонер для Konica-Minolta bizhub C454/554 (желтый)";"3";"шт";"38244780";"28430828";"0";"15495";"5165";NULL
"29656822";"Тонер-картридж для Xerox WorkCentre 312/M15/M15i";"5";"шт";"38244780";"28430828";"0";"9400";"1880";NULL
"29656823";"Картридж для Xerox Phaser 3635";"5";"шт";"38244780";"28430828";"0";"8345";"1669";NULL
"29656824";"Картридж для HP Laser Jet 1100/1100SE/1100XI/ 1100ASE/1100A XI/3200/3200SE,CANON LBP-800/810/1110/1120";"15";"шт";"38244780";"28430828";"0";"8970";"598";NULL
"29668001";"Изготовление раздаточных материалов (комплектов)";"2970";"ед";"38250093";"28434525";"0";"2895750";"975";NULL
"29707531";"Организация выполнения работ по очистке крыш зданий и прилегающей к зданиям территории от снега и льда";"1";"усл. ед";"38271825";"28455367";"0";"1011031.33";"1011031.33";NULL
"29722017";"Стеллажи металлические мобильные - 13 шт";"1";"шт";"38280305";"28464635";"0";"859910.57";"859910.57";NULL
"29722018";"Стеллажи металлические стационарные - 160 шт";"1";"шт";"38280305";"28464635";"0";"639569.43";"639569.43";NULL
"29732214";"Приобретение спортивного оборудования: Татами для единоборств";"256";NULL;"38284824";"28469168";"0";"1063680";NULL;NULL
"29784060";"Поставка противопожарных дверей";"1";NULL;"38321609";"28497586";"0";"1447030";"1447030";NULL
"29805951";"Электроприборы для приготовления пищи прочие, не включенные в другие группировки";"1";"компл";"38332988";"28507612";"0";"1573559";"1573559";NULL
"29808810";"поставка мониторов операционных для контроля ЖВП для объекта: «Строительство перинатального центра на 150 коек по проспекту Циолковского в Юго-Западном районе г.Дзержинска Нижегородской области""";"4";"шт";"38334612";"28508734";"0";"2740000";"685000";NULL
"29812124";"Оказание услуг по уборке помещений для нужд ЛОГБУЗ ""ДКБ""";"1";"усл. ед";"38337216";"28511228";"0";"87363.44";"87363.44";NULL
"29812125";"Оказание услуг по уборке помещений для нужд ЛОГБУЗ ""ДКБ""";"1";"усл. ед";"38337216";"28511228";"0";"104000";"104000";NULL
"29812126";"Оказание услуг по уборке помещений для нужд ЛОГБУЗ ""ДКБ""";"1";"усл. ед";"38337216";"28511228";"0";"43000";"43000";NULL
"29812127";"Оказание услуг по уборке помещений для нужд ЛОГБУЗ ""ДКБ""";"1";"усл. ед";"38337216";"28511228";"0";"1221836.56";"1221836.56";NULL
"29819335";"Лекарственные препараты";"1";"усл. ед";"38341324";"28515168";"0";"2166931";"2166931";NULL
"29821323";"Оказание услуг по сбору, вывозу и утилизации твёрдых отходов потребления и производства для нужд ФКУ «ЦХиСО ГУ МВД России по Ростовской области»";"1";"усл. ед";"38343024";"28516458";"0";"1797775.2";"1797775.2";NULL
"29852469";"2423840 Вакцины и анатоксины, применяемые в ветеринарии";"19700";"Штука";"38363757";"28534585";"0";NULL;NULL;NULL
"29853741";"Оказание услуг в области охраны общественного порядка и безопасности для нужд ЛОГБУЗ ""ДКБ""";"1";"усл. ед";"38364682";"28536951";"0";"2880000";"2880000";NULL
"29853742";"Оказание услуг в области охраны общественного порядка и безопасности для нужд ЛОГБУЗ ""ДКБ""";"2";"усл. ед";"38364682";"28536951";"0";"720000";"360000";NULL
"29877199";"Выполнение проектных работ для строительства стадиона муниципального бюджетного общеобразовательного учреждения «Средняя общеобразовательная школа № 58 г. Владивостока» (ул. Чкалова, 15)";"1";"усл. ед";"38378492";"28549492";"0";"1494666.67";"1494666.67";NULL
"29878048";"Выполнение проектных работ для строительства стадиона муниципального бюджетного общеобразовательного учреждения ""Лицей N 41 г. Владивостока"" (ул. Борисенко, 22)";"1";"усл. ед";"38379029";"28549512";"0";"1541866.67";"1541866.67";NULL
"29885850";"Оказание услуг по охране объектов КГБУЗ «Норильская МДБ»";"1";"усл. ед";"38384527";"28554494";"0";"3458272.57";"3458272.57";NULL
"29904104";"Выполнение работ  по установке слаботочной системы на железнодорожных пунктах пропуска через государственную границу Российской Федерации ""Армянск"", ""Джанкой"" расположенном на территории Республики Крым, для нужд Крымского филиала ФГКУ Росгранстрой";"1";"усл. ед";"38397778";"28568249";"0";"4022481.35";"4022481.35";NULL
"29904105";"Выполнение работ по установке слаботочной системы на железнодорожных пунктах пропуска через государственную границу Российской Федерации ""Армянск"", ""Джанкой"" расположенном на территории Республики Крым, для нужд Крымского филиала ФГКУ Росгранстрой";"1";"усл. ед";"38397778";"28568249";"0";"2024752.6";"2024752.6";NULL
"29912625";"Капитальный ремонт 1 этажа в здании столовой ФГБОУ ВПО ""Пензенская ГСХА""";"1";"усл. ед";"38402322";"28568681";"0";"2397109.57";"2397109.57";NULL
"29933819";"Работы общестроительные по ремонту зданий и сооружений стадионов и спортивных площадок";"4";"усл. ед";"38414185";"28581979";"0";"2788863.51";NULL;NULL
"29998137";"Определение подрядчика на выполнение  работ по капитальному ремонту МКДОУ детский сад № 3 ""Радуга"", расположенного по адресу: Нижегородская область, Чкаловский район, п. Катунки, ул. Серова, д. 39 (полы)";"1";"усл. ед";"38449803";"28613927";"0";"1761512.47";"1761512.47";NULL
"30053854";"выполнение работ по очистке русла Орловского оврага в Кировском и Красноглинском районах городского округа Самара";"1";"усл. ед";"38483105";"28645643";"0";"1265767.12";"1265767.12";NULL
"30123661";"техобслуживание и ремонт автотранспорта";"1";"усл. ед";"38524314";"28683490";"0";"3399.99";"3399.99";NULL
"30123662";"техобслуживание и ремонт автотранспорта";"1";"усл. ед";"38524314";"28683490";"0";"4735065.28";"4735065.28";NULL
"30138068";"Бумага для лазерных принтеров формата А – 3";"600";"упак";"38530672";"28689783";"0";"210000";"350";NULL
"30138069";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"80";"упак";"38530672";"28689783";"0";"71600";"895";NULL
"30138070";"Суперкаландрированная бумага с глянцевым покрытием для полноцветной лазерной печати и копирования";"160";"упак";"38530672";"28689783";"0";"121120";"757";NULL
"30138071";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"80";"упак";"38530672";"28689783";"0";"94000";"1175";NULL
"30138072";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"120";"упак";"38530672";"28689783";"0";"79380";"661.5";NULL
"30138073";"Бумага дизайнерская чистоцеллюлозная тонированная в массе";"3";"упак";"38530672";"28689783";"0";"49600";"16533.33";NULL
"30138074";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"2000";"упак";"38530672";"28689783";"0";"364000";"182";NULL
"30138075";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"100";"упак";"38530672";"28689783";"0";"35400";"354";NULL
"30138076";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"100";"упак";"38530672";"28689783";"0";"70400";"704";NULL
"30138077";"Бумага для лазерных принтеров формата А - 4";"15000";"упак";"38530672";"28689783";"0";"2874900";"191.66";NULL
"30138078";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"100";"упак";"38530672";"28689783";"0";"70300";"703";NULL
"30138079";"Суперкаландрированная бумага без покрытия для полноцветной лазерной печати и копирования";"50";"упак";"38530672";"28689783";"0";"43700";"874";NULL
"30138527";"выполнение работ по монтажу пожарно-охранной сигнализации на объекте «Строительство дошкольного образовательного учреждения на 160 мест в г. Новопавловске, ул. Владимирская б/н, Кировского района» для муниципальных нужд Кировского муниципального района Ставропольского края.";"1";"шт";"38530851";"28689683";"0";"1345322";"1345322";NULL
"30160448";"реконструкция уличного освещения";"1";"усл. ед";"38545676";"28703012";"0";"1124809";"1124809";NULL
"30167603";"Оказание услуг по охране объектов";"1";"усл. ед";"38550296";"28706061";"0";"1436160";"1436160";NULL
"30192797";"Выполнение работ по капитальному ремонту (ремонт электропроводки, электромонтажные работы)  ГБУЗ НО «Городская поликлиника №1 Приокского района» по адресу: г.Н.Новгород пл. Маршала Жукова д.5";"1";"усл. ед";"38563969";"28719471";"0";"1529974.82";"1529974.82";NULL
"30202325";"Работы по строительству 16 квартирного жилого дома по ул. Школьная (стр. №5) микрорайона «Тарасовский» в п. Тея.";"1";NULL;"38570640";"28725747";"0";"28000000";"28000000";NULL
"30203504";"Работы по строительству 16 квартирного жилого дома по ул. Донского (стр. №15) в гп Северо-Енисейский.";"1";NULL;"38571457";"28726342";"0";"28000000";"28000000";NULL
"30223987";"4540123 Устройство рулонных кровель";"1877.2";"Квадратный метр";"38584156";"28734467";"0";NULL;NULL;NULL
"30265466";"Выполнение работ по поддержанию работоспособности и ремонту комплекта приборов узла учета расхода тепловой энергии и автоматики теплового пункта в зданиях судов Ростовской области";"1";"шт";"38601944";"28751842";"0";"2500008";"2500008";NULL
"30295464";"Работы по строительству 4 квартирного жилого дома по ул. Механическая (стр. №2) в п. Новая Калами";"1";NULL;"38618980";"28768860";"0";"6195000";"6195000";NULL
"30299823";"Капитальный ремонт электрики здания ул. Дорожная,16 в г. Бутурлиновка";"1";"шт";"38620849";"28770488";"0";"1776674.73";"1776674.73";NULL
"30318579";"Выполнение  работ по ремонту участков дорог по ул. Красных партизан и ул. Дарвина в Хостинском районе города Сочи";"1";NULL;"38630251";"28779528";"0";"2392373.65";NULL;NULL
"30338728";"Монтаж системы контроля и управления доступом";"1";"усл. ед";"38638787";"28789492";"0";"5294764.69";"5294764.69";NULL
"30380060";"оказание  услуг  по аварийному  и техническому обслуживанию зданий и помещений";"1";"усл. ед";"38662037";"28806682";"0";"1299240";"1299240";NULL
"30390630";"Клубни раннеспелого и среднераннего картофеля прочие";"13000";NULL;"38669392";"28812702";"0";"445640";NULL;NULL
"30390631";"Капуста белокочанная ранняя";"4000";NULL;"38669392";"28812702";"0";"121440";NULL;NULL
"30390632";"Лук репчатый";"1800";NULL;"38669392";"28812702";"0";"54288";NULL;NULL
"30390633";"Морковь столовая";"4500";NULL;"38669392";"28812702";"0";"174330";NULL;NULL
"30390634";"Свекла столовая";"3500";NULL;"38669392";"28812702";"0";"107940";NULL;NULL
"30390635";"Укроп";"800";NULL;"38669392";"28812702";"0";"231520";NULL;NULL
"30390636";"Петрушка корневая";"800";NULL;"38669392";"28812702";"0";"228016";NULL;NULL
"30390637";"Культуры овощные зеленные прочие";"700";NULL;"38669392";"28812702";"0";"171682";NULL;NULL
"30400235";"Мебель (кровати) для оснащения объекта: «Строительство муниципального дошкольного учреждения детский сад по ул. Артиллерийская – ул. Закатная – ул. Пирогова в г. Калининграде».";"170";"усл. ед";"38675141";"28818752";"0";"2282236.82";NULL;NULL
"30414682";"Янтарная кислота + никотинамид + инозин + рибофлавин";"3000";"упак";"38683022";"28824850";"0";"2909760";"969.92";NULL
"30417780";"оказание услуг по физической охране в первом полугодии 2015 года на объектах КГБУЗ «Норильская ГБ № 2»";"1";"ед";"38684885";"28826726";"0";"3795840";"3795840";NULL
"30433801";"Поставка мазута топочного для нужд ГБУ «Областной центр социальной помощи семье и детям «Юный нижегородец»";"105";"т";"38692408";"28829801";"0";"1353660";"12892";NULL
"30454638";"Выполнение строительно-монтажных работ  систем внутреннего газоснабжения многоквартирных жилых домов городского округа г.Бор в п.Керженец";"1";"усл. ед";"38706366";"28846666";"0";"2996990";"2996990";NULL
"30455687";"Общестроительные работы в МБДОУ";"1";"усл. ед";"38706979";"28846235";"0";"1280307.8";"1280307.8";NULL
"30465029";"Выполнение работ  по определению кадастровой стоимости  земель особо охраняемых территорий";"1";"шт";"38712330";"28851800";"0";"1591314.33";"1591314.33";NULL
"30469731";"Оказание услуг по охране объектов МБУ «Музей истории освоения и развития Норильского промышленного района»";"1";"ед";"38715532";"28853431";"0";"1233120";"1233120";NULL
"30480609";"Стеллаж для книг";"35";"шт";"38722805";"28860633";"0";"280816.55";"8023.33";NULL
"30480610";"Набор мебели обеденный детский";"3";"компл";"38722805";"28860633";"0";"21710.01";"7236.67";NULL
"30480611";"Стелаж для белья";"10";"шт";"38722805";"28860633";"0";"110266.7";"11026.67";NULL
"30480612";"Односекционный шкаф для одежды";"10";"шт";"38722805";"28860633";"0";"54966.7";"5496.67";NULL
"30480613";"Тумба прикроватная";"150";"шт";"38722805";"28860633";"0";"508000.5";"3386.67";NULL
"30480614";"Стол письменный с тумбой";"123";"шт";"38722805";"28860633";"0";"521314.59";"4238.33";NULL
"30480615";"Шкаф";"40";"шт";"38722805";"28860633";"0";"445733.2";"11143.33";NULL
"30480616";"Двухсекционный шкаф для одежды";"9";"шт";"38722805";"28860633";"0";"140879.97";"15653.33";NULL
"30480617";"Стол письменный без тумбы";"5";"шт";"38722805";"28860633";"0";"38600";"7720";NULL
"30490770";"Соки фруктовые";"10000";"л; дм?";"38727972";"28865251";"0";"518800";"51.88";NULL
"30490771";"Соки овощные";"10000";"л; дм?";"38727972";"28865251";"0";"433600";"43.36";NULL
"30490772";"Горошек зеленый консервированный";"4000";"кг";"38727972";"28865251";"0";"276920";"69.23";NULL
"30490773";"Фасоль консервированная";"800";"кг";"38727972";"28865251";"0";"59520";"74.4";NULL
"30490774";"Томат-паста";"1000";"кг";"38727972";"28865251";"0";"71980";"71.98";NULL
"30490775";"Огурцы консервированные";"800";"кг";"38727972";"28865251";"0";"64560";"80.7";NULL
"30490776";"Икра кабачковая";"2000";"кг";"38727972";"28865251";"0";"152000";"76";NULL
"30495662";"Выполнение работ по текущему ремонту здания";"1";NULL;"38733020";"28866597";"0";"5025684.94";NULL;NULL
"30496720";"Выполнение работ по  уборке и санитарной очистке территорий Муниципального образования пос. Стрельна на 2015 год";"1";"усл. ед";"38733472";"28867363";"0";"8103461.15";"8103461.15";NULL
"30504543";"Выполнение работ по уборке и содержанию дорог, расположенных на территории Муниципального образования пос. Стрельна";"1";"усл. ед";"38737756";"28872218";"0";"9082786.08";"9082786.08";NULL
"30505977";"Выполнение работ по комплексной уборке дорог, расположенных на  территории внутригородского муниципального образования Санкт-Петербурга поселка Понтонный в 2015 году";"1";"ед";"38738322";"28872303";"0";"5336554.72";"5336554.72";NULL
"30565385";"Выполнение работ по благоустройству -  содержанию зеленой зоны на территории Центрального внутригородского района города Сочи (микрорайон «Завокзальный», «Гагаринский»)";"1";NULL;"38774200";"28904300";"0";"5664106.81";NULL;NULL
"30565602";"Выполнение работ по благоустройству -  содержанию зеленой зоны на территории Центрального внутригородского района города Сочи (микрорайон  «КСМ»,ул.Пластунская, «Макаренко», Н.Сочи-«Мамайка», «Донской»)";"1";NULL;"38774370";"28903831";"0";"8321168.3";NULL;NULL
"30567308";"Выполнение работ по: содержанию улиц и дорог Центрального внутригородского района города Сочи (микрорайон «Завокзальный», «Гагаринский»)";"1";NULL;"38774963";"28904203";"0";"14231780.52";NULL;NULL
"30574879";"Выполнение работ по: содержанию подземных пешеходных переходов Центрального внутригородского района города Сочи";"1";NULL;"38778140";"28903926";"0";"6655201.63";NULL;NULL
"30580819";"Техническое обслуживание и ремонт систем вентиляции и кондиционирования";"1";"компл";"38779657";"28907993";"0";"2344666.47";NULL;NULL
"30581541";"Выполнение работ по: содержанию улиц и дорог Центрального района города Сочи. (микрорайон – «КСМ» ул.Пластунская, «Макаренко»,Н.Сочи-Мамайка, «Донской»).";"1";NULL;"38779848";"28908342";"0";"13972169.87";NULL;NULL
"30583628";"Выполнение работ по благоустройству- содержание скверов и парков на территории Центрального внутригородского района города Сочи";"1";NULL;"38780571";"28908622";"0";"16755801.29";NULL;NULL
"30587108";"Выполнение работ по: содержанию ливневой системы на территории  Центрального внутригородского района города Сочи.";"1";NULL;"38781911";"28900361";"0";"4392355.86";NULL;NULL
"30652049";"Горошек зеленый консервированный, ГОСТ 15842-90, ТУ 9161-021-18649215, сорт первый, упаковка – стеклянная либо металлическая банка вместимостью не более 400г., упаковка , маркировка и транспортировка согласно ГОСТ Р 15842-90. Единица измерения 1шт.";"6000";"шт";"38819479";"28943540";"0";"185040";"30.84";NULL
"30652050";"Консервированные овощные первые обеденные блюда. Щи из свежей капусты.  ГОСТ Р 18316-2013. Упаковка стеклянная банка  весом  0,5кг. транспортная тара – упаковка из полиэтилена весом не более 4кг.  Упаковка, маркировка и транспортировка согласно ГОСТ Р 18316-2013 Единица измерения 1шт.";"1500";"шт";"38819479";"28943540";"0";"47130";"31.42";NULL
"30652051";"Икра из кабачков консервированная, ГОСТ Р 51926-2002,  Упаковка – стеклянная либо металлическая банка весом не более 500г., упаковка, маркировка и транспортировка согласно ГОСТ Р 51926-2002. Единица измерения 1шт";"1000";"шт";"38819479";"28943540";"0";"37520";"37.52";NULL
"30652052";"Кукуруза сахарная консервированная, ГОСТ Р 15877-70, 51074-2003, из целых зерен, сорт первый, упаковка – стеклянные или металлические банки весом не более 400г., упаковка, маркировка и транспортировка согласно ГОСТ Р 15877-70, 51074-2003 . Единица измерения 1шт.";"6000";"шт";"38819479";"28943540";"0";"225000";"37.5";NULL
"30652053";"Консервированные овощные первые обеденные блюда. Борщ со свежей капустой. ГОСТ 18316-2013. Упаковка стеклянная банка весом  0,5кг. транспортная тара – упаковка из полиэтилена весом не более 4кг . Упаковка, маркировка и транспортировка согласно ГОСТ 18316-2013. Единица измерения 1шт";"1500";"шт";"38819479";"28943540";"0";"47130";"31.42";NULL
"30652054";"Консервированные овощные первые обеденные блюда. Рассольник.  ГОСТ 18316-2013.Упаковка стеклянная банка весом 0,5кг. транспортная тара – упаковка из полиэтилена весом не более 4кг. Упаковка,  маркировка и транспортировка согласно ГОСТ 18316-95 Единица измерения 1шт.";"2000";"шт";"38819479";"28943540";"0";"62040";"31.02";NULL
"30652055";"Морская капуста консервированная, ТУ 15-01-365-93, упаковка  - металлическая банка  весом не более 220гр. Упаковка, маркировка и транспортировка согласно ТУ 15-01-365-93. Единица измерения 1шт.";"2500";"шт";"38819479";"28943540";"0";"52325";"20.93";NULL
"30652056";"Консервы «Сайра тихоокеанская натуральная с добавлением масла», ГОСТ Р 13865-2000, упаковка – металлические банки вместимостью не более 353см3 согласно ГОСТ Р 11771, маркировка согласно ГОСТ Р 11771. Единица измерения 1шт.";"3000";"шт";"38819479";"28943540";"0";"119400";"39.8";NULL
"30652057";"Томаты соленые в собственном соку, ГОСТ Р 7231-90 неочищенные в томатном соке, сорт первый, упаковка – стеклянные либо металлические банки весом не более 720г. Упаковка, маркировка и транспортировка согласно ГОСТ Р 7231-90.Единица измерения 1шт";"2500";"шт";"38819479";"28943540";"0";"181550";"72.62";NULL
"30652058";"Фасоль консервированная, продовольственная, ГОСТ Р 54679-2011, в томатном соусе,  упаковка стеклянные либо металлические банки весом не более 425г.,  упаковка, маркировка и транспортировка по ГОСТ Р 54679-2011 . Единица измерения 1шт.";"2500";"шт";"38819479";"28943540";"0";"111675";"44.67";NULL
"30708735";"Выполнение работ по благоустройству- содержание скверов и парков на территории Центрального внутригородского района города Сочи";"1";NULL;"38846453";"28908622";"0";"16755801.29";NULL;NULL
"30709432";"Выполнение работ по благоустройству -  содержанию зеленой зоны на территории Центрального внутригородского района города Сочи (микрорайон «Завокзальный», «Гагаринский»)";"1";NULL;"38846611";"28904300";"0";"5664106.81";NULL;NULL
"30709576";"Выполнение работ по: содержанию подземных пешеходных переходов Центрального внутригородского района города Сочи";"1";NULL;"38846634";"28903926";"0";"6655201.63";NULL;NULL
"30709644";"Выполнение работ по благоустройству -  содержанию зеленой зоны на территории Центрального внутригородского района города Сочи (микрорайон  «КСМ»,ул.Пластунская, «Макаренко», Н.Сочи-«Мамайка», «Донской»)";"1";NULL;"38846636";"28903831";"0";"8321168.3";NULL;NULL
"30710267";"Выполнение работ по: содержанию ливневой системы на территории  Центрального внутригородского района города Сочи.";"1";NULL;"38846761";"28900361";"0";"4392355.86";NULL;NULL
"30712821";"Оказание услуг по охране объектов МБУ «Музей истории освоения и развития Норильского промышленного района»";"1";"ед";"38847500";"28853431";"0";"1233120";"1233120";NULL
"30717609";"Выполнение  работ по ремонту участков дорог по ул. Красных партизан и ул. Дарвина в Хостинском районе города Сочи";"1";NULL;"38849396";"28779528";"0";"2392373.65";NULL;NULL
