"lot_id";"tender_id";"name";"cost";"srcCost";"isDeleted";"lastCheckTime";"costPerUnit";"number";"unit";"region_id";"field_id";"company_id";"applyingAddress";"phase_id";"lotNumber"
"23463898";"19294252";"Ремонт системы отопления ";"2200000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23472352";"19315072";"поставка с доставкой лекарственных средств (Средства, тормозящие свертывание крови (средства антикоагуляционные , фибринолитические )) на 2013 год ";"3516000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23476341";"19317272";"Завершение работ по организации подъезда к земельному участку по адресу: Западный микрорайон в с. Миндерла Сухобузимского района для обеспечения коммунальной и транспортной инфраструктурой в целях жилищного строительства ";"9406066";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23480085";"19319262";"1004ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО «ГКБ №10» (электромонтажные работы в здании поликлиники) ";"1289213.79";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23482184";"19321230";"Выполнение капитального ремонта сетей электроснабжения и электроосвещения здания стационара (2 этаж) БУЗОО « Колосовская ЦРБ» ";"1595578.3";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23484071";"19321229";"Выполнение работ по установке щитового оборудования и прикроватных светильников в МБУЗ ""ГКБ № 7"" у субъектов малого предпринимательства ";"2290154.41";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23486056";"19325165";"Проведение ремонтных работ центрального и административного входных групп ГБУЗ ""ГБ №3 ДЗ Москвы"" ";"1207314.86";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23497022";"19334181";"Поставка лекарственных средств ";"1000000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23523695";"19355136";"поставка с доставкой лекарственных средств (Средства, тормозящие свертывание крови (средства антикоагуляционные , фибринолитические )) на 2013 год ";"3516000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23532114";"19363121";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по инвентаризации и паспортизации зеленых насаждений на дворовые территории района Лианозово (изготовление паспортов ""Паспорт учетного участка"" на объекты озеленения с введением данных в АМС ""Реестр зеленых насаждений""). ";"2535195.69";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23542996";"19366957";"На право заключения государственного контракта на оказание клининговых услуг для нужд Управления МВД России по г. Ростову-на-Дону и его структурных подразделений ";"3350000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23546357";"19363124";"Проектно-изыскательские работы по объекту: «Распределительный газопровод низкого давления по ул. Советская, ул. Кавказская, ул. Маршака , ул. Азовская в г. Туапсе Краснодарского края». ";"1600000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23548600";"19350066";"на поставку с доставкой лекарственных средств (Кровезаменители) на 2 полугодие 2013 года ";"1492288";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23553155";"19379192";"Проектно-изыскательские работы по объекту: «Распределительный газопровод низкого давления по ул. Советская, ул. Кавказская, ул. Маршака , ул. Азовская в г. Туапсе Краснодарского края». ";"1600000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23566365";"19388000";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по обустройству парковочных мест на территории района Отрадное среди субъектов малого предпринимательства ";"4443664.74";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23574022";"19395328";"Выполнение работ по ремонту кровли жилого дома, расположенного по адресу: г.Дзержинск Нижегородской области, ул. Попова , д.10 ( 436-ЭА-13-ТА ) ";"1612161";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23576682";"19397076";"1054ЭА-1-13 Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку аппарата искусственной вентиляции легких для нужд ГБУЗ НО «Павловская ЦРБ» ";"2523352";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23583997";"19395335";"Выполнение работ по текущему ремонту помещений здания, находящегося по адресу: г.Самара, ул.Коммунистическая, 17А ";"1715088.45";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23603699";"19418510";"Выполнение работ по приобретению и установке оконных блоков в муниципальном бюджетном образовательном учреждении « Атамановская СОШ» в 2013 году ";"2907857";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23603705";"19418512";"Выполнение работ по приобретению и установке оконных блоков в муниципальном казенном образовательном учреждении « Миндерлинская СОШ» в 2013 году ";"2541968";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23617101";"19427777";"Выполнение подрядных работ по капитальному ремонту здания сельского Дома культуры д. Васильевка , расположенного по адресу: Самарская область, Шенталинский район, д. Васильевка , ул. Школьная, д. 3 ";"4462258";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23641244";"19448275";"Право заключения контракта на выполнение ремонтно-строительных (строительно-монтажных) работ по капитальному ремонту объекта: «Гараж-стоянка МБУ «Автохозяйство», ул. Победы, 13» ( ОАЭФ-ООРиУ-422-13 ) ";"5448456.48";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23665401";"19463790";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по ремонту мягкой кровли в жилых многоэтажных домах на территории района "" Алтуфьевский "" в 2013 году ";"2065870";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23667162";"19462853";"1074ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО «ГКБ №10» (ремонт помещений здания поликлиники) ";"3079826.66";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23683153";"19479759";"Ремонт гравийных дорог по ул. Ангарская, ул. Затонская и жилой застройки в районе ""Птицефабрики ""Заря"" в р.п . Емельяново ";"1499775";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23712378";"19480842";"Поставка технологического оборудования для школьных столовых в целях реализации комплекса мер по модернизации региональных систем общего образования за счет средств Федерального и областного бюджетов ( 343-ЭА-13-АС ) ";"5010264.96";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23727672";"19514246";"Выполнение работ по ремонту дорожного покрытия ул. Школьная в с. Крутояр Ужурского района Красноярского края ";"4120000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23744026";"19526958";"Право заключения контракта на выполнение ремонтно-строительных (строительно-монтажных) работ по капитальному ремонту объекта: «МБОУ «СОШ №28» корпус 1, Центральный район, ул. Талнахская , д. 42» ( ОАЭФ-ООРиУ-425-13 ) ";"10099999.96";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23748225";"19531871";"ПОСТАВКА ЛЕКАРСТВЕННЫХ ПРЕПАРАТОВ (ВАКЦИН) ";"5474920";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23748712";"19531864";"Выполнение работ по капитальному ремонту системы теплоснабжения помещений 2-го и 3-го этажей муниципального казенного учреждения г.о.Самара ""Центр обеспечения мер социальной поддержки населения"": г.Самара, ул.Некрасовская, 63. ";"1340433.65";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23748753";"19531868";"1057ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по замене ветхой электропроводки в городской больнице №2 по ул. Кооперативная, д.1 ГБУЗ НО «Павловская ЦРБ» ";"3593740";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23760278";"19526956";"1088ЭА-2-13 . Открытый аукцион в электронной форме на право заключить государственный контракт на выполнение работ по разработке проектной документации на капитальный ремонт водопропускной трубы на автомобильной дороге (22 ОП РЗ 22К-0057 ) Сергач – Пильна км 15+864 в Пильнинском районе Нижегородской области ";"1293879";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23764379";"19520995";"поставка молока и молочной продукции ";"2015987";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23766091";"19545457";"выполнение работ по ремонту улицы 2-я Луговая в поселке Минино Емельяновского района до автодороги с. Еловое – ст. Минино ";"5150000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23771461";"19549049";"Поставка мягкого инвентаря ";"5239813.33";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23774324";"19552847";"ремонт дорог (текущий ремонт дорог). ";"2246970.12";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23800543";"19565957";"Поставка и монтаж оборудования для детских площадок (малых архитектурных форм) на территории Железнодорожного района городского округа Самара. ";"2995973.32";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23801835";"19560858";"Выполнение работ по ремонту кровли жилого дома, расположенного по адресу: г.Дзержинск Нижегородской области, ул.Октябрьская, д.25 (№ 472- ЭА-13-АС ) -АС) ";"1853168";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23803824";"19556301";"Выполнение работ по восстановлению ограждения территории МБОУ «Средняя общеобразовательная школа № 32» (рег.№ 455-ЭА-13-КА ) ";"1091050.41";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23805579";"19552841";"Право заключения кредитного договора на предоставление кредитов в рамках возобновляемой кредитной линии для финансирования дефицита бюджета муниципального образования город Норильск, а также временных кассовых разрывов, возникающих при исполнении бюджета муниципального образования город Норильск. ( ОАЭФ-ООРиУ-427-13 ) ";"43643835.62";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23812030";"19581867";"Монтаж системы адресной автоматической пожарной сигнализации, системы оповещения и управления эвакуацией людей при пожаре в помещениях МБУК «Туапсинский городской парк культуры и отдыха» ";"1198077.62";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23822460";"19591912";"Поставка наградной атрибутики для физкультурных мероприятий и спортивных мероприятий ";"1702080";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23866938";"19624632";"Выполнение работ по замене деревянных оконных блоков на блоки ПВХ в помещениях муниципального бюджетного общеобразовательного учреждения средняя общеобразовательная школа №10 ";"2151226.63";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23868992";"19609419";"Поставка субъектами малого предпринимательства запасных частей для серверов, компьютерной техники и средств телекоммуникаций. ";"1135318.59";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23869165";"19611576";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по ремонту асфальтобетонных покрытий на территории района Отрадное среди субъектов малого предпринимательства ";"2327500";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23873012";"19609420";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по ремонту мягкой кровли в жилых многоэтажных домах на территории района "" Алтуфьевский "" в 2013 году ";"2875650";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23878700";"19632370";"Поставка дизель генераторной установки в комплекте с контейнером ";"2475000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23886157";"19637756";"выполнение работ по обеспечению эксплуатационных требований к помещениям зданий Госинспекции по недвижимости ";"4010701.29";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23895926";"19644299";"Приобретение и установка оконных блоков в здании МКОУ « Крутоярская СОШ» по адресу: с. Крутояр ул. Главная, 28 ";"3578454";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23900753";"19646912";"Право заключения договора на поставку моющих и чистящих средств в 2013 году для нужд реабилитационно-восстановительного центра «Орбита-2» – филиал ФГБУ «Федеральный медицинский центр» Росимущества ";"1288113.32";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23912377";"19647401";"ПОСТАВКА АППАРАТОВ ИСКУССТВЕННОЙ ВЕНТИЛЯЦИИ ЛЕГКИХ ДЛЯ ВЗРОСЛЫХ И ДЕТЕЙ. ";"5948113";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23913399";"19653354";"1114ЭА-1-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку аппарата искусственной вентиляции лёгких для нужд Государственного бюджетного учреждения здравоохранения Нижегородской области «Городская больница скорой медицинской помощи им. М.Ф.Владимирского» в рамках программы «Предупреждение и борьба с заболеваниями социального характера в Нижегородской области» на 2011-2013 годы ";"2757500";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23918682";"19639425";"Право заключения контракта на выполнение ремонтно-строительных (строительно-монтажных) работ по капитальному ремонту объекта: «МБОУ «СОШ №28» корпус 1, Центральный район, ул. Талнахская , д. 42» ( ОАЭФ-ООРиУ-425-13 ) ";"10099999.96";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23920747";"19653345";"1119ЭА-1-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой на поставку аппарата искусственной вентиляции легких для нужд Государственного бюджетного учреждения здравоохранения Нижегородской области « Городецкая центральная районная больница» в рамках программы «Предупреждение и борьба с заболеваниями социального характера в Нижегородской области» на 2011-2013 годы ";"2100000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23924204";"19667566";"Выполнение работ «Осуществление мер, направленных на энергосбережение в системе общего образования за счет федерального бюджета в 2013 году (приобретение и установка оконных блоков в МБОУ Курагинская СОШ № 7 ";"2639700";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23924605";"19667866";"выполнение работ по разработке проектной документации на строительство объектов транспортной инфраструктуры на площадке микрорайона « Культурка » в с. Сухобузимское (подъездов к земельным участкам) с получением положительного заключения государственной экспертизы на данную проектную документацию ";"1768480";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23932644";"19672166";"Выполнение работ «Осуществление мер, направленных на энергосбережение в системе общего образования за счет федерального бюджета в 2013 году (приобретение и установка оконных блоков в МБОУ Кошурниковская СОШ №8)» ";"2762000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23951117";"19679040";"Право заключения контракта на выполнение ремонтно-строительных (строительно-монтажных) работ по капитальному ремонту объекта: «МБОУ ""СОШ № 14"", Центральный район, ул. Бегичева , д. 11» ( ОАЭФ-ООРиУ-437-13 ) ";"10099994.06";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23959622";"19686127";"1132ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по ремонту гастроэнтерологического отделения ГБУЗ НО «БСМП г. Дзержинска» ";"1051466";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23982991";"19714973";"Выполнение работ по ремонту кровли многоквартирного жилого дома, расположенного по адресу: г.Дзержинск Нижегородской области, пр. Свердлова , д.33 (рег.№ 473-ЭА-13-КА ) ";"1005874.83";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23988853";"19707292";"На право заключения контракта, на выполнение работ по капитальному ремонту помещения архива администрации Канского района по ул. Кайтымская , 160, г. Канск. Реестровый номер торгов (№ 019-13-ОАЭФ ) ";"3939008";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23996698";"19720525";"169 Выбор организации на право заключения муниципального контракта на приобретение и установку оконных блоков в Муниципальном казенном образовательном учреждении «Туруханская средняя общеобразовательная школа №1» с. Туруханск, Туруханского района, Красноярского края. ";"5291390";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23996840";"19707607";"Поставка медикаментов (В-Кроветворение и кровь) ";"3069950";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"23998668";"19704535";"Поставка технологического оборудования для школьных столовых в целях реализации комплекса мер по модернизации региональных систем общего образования за счет средств Федерального и областного бюджетов ( 343-ЭА-13-АС ) ";"5010264.96";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24013884";"19738965";"Выполнение работ «Осуществление мер, направленных на энергосбережение в системе общего образования за счет федерального бюджета в 2013 году (приобретение и установка оконных блоков в МБОУ Курагинская СОШ №1)» ";"6037200";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24018205";"19742628";"Приобретение и установка оконных блоков на 2 и 3 этаже в здании МБОУ « Приреченская СОШ» ";"2556908";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24028951";"19750673";"право заключения гражданско-правового договора бюджетного учреждения на поставку лекарственных средств ";"1000000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24043652";"19763245";"Оказание услуг строительного контроля за строительством объекта: «Детский сад на 140 мест в микрорайоне «Северный» г. Соль-Илецк Соль-Илецкого района Оренбургской области». ";"1756140";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24046588";"19765162";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по замене трубопроводов ГВС и ХВС в подвалах многоквартирных домов района Отрадное ";"2232801.29";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24063771";"19776595";"1145ЭА-1-13 Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку биохимического анализатора автоматического с электролитным блоком для нужд ГБУЗ НО « Семеновская ЦРБ» ";"2900000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24065075";"19780211";"Открытый аукцион в электронной форме на право заключения контракта на выполнение работ по ремонту мягкой кровли по адресу ул. Бестужевых д.4 ";"3758788.34";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24067164";"19782233";"ОА- 291/13 Право заключения гражданско-правового договора на поставку расходных материалов для офисной техники ";"1798441.5";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24070817";"19782234";"ОА- 286/13 Право заключения гражданско-правового договора на поставку хозяйственных товаров ";"2720130.07";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24080138";"19781771";"888ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение электромонтажных работ в здании общежития ГБОУ ДПО НИРО , расположенного по адресу: г. Нижний Новгород, ул. Чукотская, д. 32 (5 этаж) ";"1486540.72";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24080222";"19776596";"Выбор Поставщика на право заключения государственного контракта на поставку картриджей ";"2600000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24087554";"19797823";"Выполнение работ по сносу домов входящих в целевую программу «Реконструкция центральной части г.Бор в соответствии с генеральным планом развития на 2013-2014годы » ";"2533342";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24089459";"19800048";"1152ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту лечебного корпуса № 2 ГБУЗ НО «Богородская ЦРБ» (смена оконных блоков) ";"1781602";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24095742";"19802805";"поставка автошин ";"1071930";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24096233";"19804313";"Приобретение и установка оконных блоков в МБОУ « Ермаковская средняя общеобразовательная школа № 1» ";"2688620";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24103490";"19810814";"право заключения гражданско-правовых договоров бюджетных учреждений на поставку средств для дезинфекции и предстерилизационной очистки инструментов и изделий медицинского назначения для нужд учреждений здравоохранения Мурманской области ";"4246452.49";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24109178";"19816691";"Поставка в 2013 году лекарственного препарата Вориконазол для обеспечения льготных категорий граждан ";"1472688";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24109428";"19817948";"право заключения государственного контракта на реконструкцию автомобильной дороги Кандалакша – Алакуртти - КПП « Салла », км 115 – км 130 ";"908048420";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24112996";"19800050";"1151ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту лечебного корпуса № 2 ГБУЗ НО «Богородская ЦРБ» (смена оконных блоков) ";"1761411";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24128003";"19829651";"Оказание услуг по эксплуатации и техническому обслуживанию лифтов, эскалаторов и платформы подъемной для инвалидов в ГБУК г.Москвы ""ГМЗ "" Царицыно "" в 2014 году ";"5317944.28";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24140736";"19838255";"Выполнение работ по сносу зданий, находящихся в аварийном состоянии по адресам: СПб, Лиговский проспект, дом 277; Лиговский проспект, дом 279 в 2013 году для государственных нужд Санкт-Петербурга ";"4274638";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24145544";"19844263";"Поставка дизель-генераторной установки резервного применения. ";"1200000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24146702";"19843572";"1149ЭА-2-13 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту здания стационара ГБУЗ НО « Большемурашкинская ЦРБ» (левое крыло) ";"3819193";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24154064";"19849880";"Выполнение работ по установке и монтажу локально-вычислительной сети в здании, расположенном по адресу: Псковская область, г. Псков, ул. Н. Васильева , 77 ";"1577308.93";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24160538";"19838843";"Поставка серверов и оборудования (коммутатор и ИБП) для нужд Администрации города Сарова. ";"1117135.85";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24162029";"19842832";"Выполнение работ по смене дверных блоков, частичному ремонту отопления в корпусах муниципального казенного общеобразовательного учреждения «Средняя общеобразовательная школа № 16» ";"2682496";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24183217";"19865394";"Приобретение полуфабрикатов мясных для питания детей из малообеспеченных семей обучающихся в общеобразовательных учреждениях Ужурского района ";"2261906.19";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24190483";"19875194";"Выполнение подрядных работ по устройству ограждения территории МБУЗ г.Сочи «Горбольница № 6» в рамках реа-лизации мероприятий ДЦКП «Профилактика терроризма и экстремизма в Краснодарском крае 2013-2015 годы» ";"3428640";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24192144";"19875895";"Выполнение подрядных работ по текущему ремон-ту ограждения территории МДОУ детский сад № 132 в рамках реализации городской целевой про-граммы «Развитие образования города Сочи» в 2013г ";"1038500";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24192556";"19874366";"Выполнение работ по погрузке и вывозу снега с территории ГБУК г.Москвы «ГМЗ « Царицыно » в ноябре-декабре 2013 года ";"6111600";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24194348";"19879328";"Проведение противоаварийных мероприятий МБОУ СОШ № 20 города Невинномысска, г. Невинномысск (утепление и ограждение кровли, молниезащита) ";"3981055.7";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"24195235";"19880567";"Выполнение проектно-изыскательских работ по объекту: «Блок ДДУ на территории детского сада № 46 по ул. Ульянова , 84 Адлерского района (проектно-изыскательские работы, строительство)» ";"2217000";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
